title,part_of_speech,definition,current_etymology
վերաբերմունք,noun,"['treatment, the manner in which someone behaves toward or deals with someone or something; stance, ",
վերաբերումն,noun,"['attitude, relation, reference, regard, belonging.']",
վերաբնակութիւն,noun,['repopulation; relocation.'],
վերագտնել,verb,"['to refind, to rediscover.']",
վերագտնուիլ,verb,"['to be found again, to be rediscovered.']",
վերագրաւել,verb,"['to reconquer, to recapture, to reseize.']",
վերագրուիլ,verb,"['to be refer to, to be attributed, ascribed, imputed, addressed.']",
վերագրումն,noun,"['attribution, reference, imputation, address.']",
վերադարձնել,verb,"['to cause to return, to transport, to return, to repay.']",
վերածաղկումն,noun,['reflowering.'],
վերածնութիւն,noun,"['regeneration, renewal, revival, renaissance, renascence, second birth, resurrection.']",
վերածնուիլ,verb,"['to be regenerated, to be reborn, to be born again, to revive.']",
վերածնունդ,noun,"['rebirth, regeneration, renewal, revival, renaissance, renascence, second birth, resurrection, rein",
վերածուիլ,verb,"['to be turned into, to be reduced, brought down, converted, transformed, elevated.']",
վերակազմակերպումն,noun,"['reorganization, reconstruction.']",
վերակազմել,verb,"['to reconstruct, to rebuild, to reorganize, to reform, to reconstitute.']",
վերակազմութիւն,noun,['reorganization.'],
վերականգնիլ,verb,"['to recover, to rise again, to rise up, to be revived, to take refreshment.']",
վերականգնուիլ,verb,"['to be raised again, to be lifted up again, to be restored, revived, reestablished, to be set up ag",
վերականգնումն,noun,"['restoration, renaissance, rehabilitation, re-establishment, restitution.']",
վերակառուցուիլ,verb,"['to be reconstruct, to be rebuilt, to be re-established.']",
վերակառուցումն,noun,"['reconstruction, rebuilding, re-establishment.']",
վերակենդանանալ,verb,"['to restore to life, to revive.']",
վերակենդանացնել,verb,"['to reanimate, to enliven, to resurrect, to revive.']",
վերակենդանացումն,noun,"['revivification, reanimation; anabiosis; renewal.']",
վերակենդանութիւն,noun,"['revivification, resurgence, resurrection.']",
վերահաստատել,verb,"['to restore, to refund; to re-establish, to reaffirm, to reassert, to set again, to restitute.']",
վերահաստատուիլ,verb,"['to be re-established, to be restored; to resettle.']",
վերահաստատումն,noun,"['restitution, restoration, rehabilitation, re-establishment; reaffirmation, reassertion.']",
վերահսկողութիւն,noun,['supervision.'],
վերանկախացումն,noun,"['regaining of independence, freedom.']",
վերանորոգ,adjective,['renewed.'],
վերանորոգուիլ,verb,"['to be renewed, repaired, renovated, revived, refreshed, restored, regenerated.']",
վերանորոգումն,noun,"['restoration, regeneration, reform, renewal, renovation.']",
վերաշինել,verb,"['to rebuild, to build again, to reconstruct, to remake.']",
վերաշինութիւն,noun,"['reconstruction, rebuilding.']",
վերապահել,verb,"['to reserve, to save, to set apart, to lay by, to lay up, to set aside.']",
վերապահութիւն,noun,"['reservation, reticence.']",
վերապահուիլ,verb,"['to be reserved, to be saved, to be set apart, to be set aside.']",
վերատեսութիւն,noun,"['review, reexamination, revisal, revision, appeal.']",
վերարծարծումն,noun,"['rekindling, revival, reawakening.']",
վերարտադրել,verb,"['To produce again; to restore, to recreate, to remake, to reproduce; To regenerate; to restore (som",
վերարտադրութիւն,noun,"['reproduction, replication; the act or result of reproducing something, whether physical, artistic,",
վերաքննութիւն,noun,"['reexamination, revisal, revision, appeal.']",
վերիվայրումն,noun,"['turning upside down, overturning, upending, capsizing, inversion, or upheaval — the act or state o",
վերլուծութիւն,noun,"['partition, analysis, anatomy, dissection, segregation, resolution, decomposition; calculus.']",
վերլուծումն,noun,"['partition, analysis, anatomy, dissection, segregation, resolution, decomposition; calculus.']",
վերծանումն,noun,"['the act of deciphering, interpreting, or transcribing.']",
վերոյիշեալ,adjective,"['aforementioned, aforesaid, above-named, above-mentioned, above-cited, above-said.']",
վերոնշեալ,noun,['Mentioned above; aforementioned; previously stated (in the preceding part of the text).'],
վերջ ի վերջոյ,adverb,"['in the end, ultimately, finally, lastly, in the long run, after all.']",
վերջաւորութիւն,noun,"['termination, ending, end, conclusion, close; cadence; suffix; extremities.']",
վերջնականապէս,adverb,"['definitively, after all.']",
վերջնապէս,adverb,"['definitively, after all.']",
վերտառութիւն,noun,"['epigram; reform, title, regeneration; inscription.']",
վիճաբանական,adjective,"['Relating to argumentation or debate; polemical, disputational, argumentative.']",
վիճաբանիլ,verb,"['to debate, to argue, to dispute; to disagree over an issue and attempt to defend one’s opinion—whe",
վիճաբանութիւն,noun,"['disputation, dispute, discussion, debate, controversy.']",
վիճակագրութիւն,noun,"['statistics, returns.']",
վիճակահանութիւն,noun,"['lottery, raffle, tombola, lot.']",
վիրաւորանք,noun,"['offence, injury, wrong, trespass, offense, insult; assault, wounding.']",
վիրաւորել,verb,"['to wound, to hurt, to distress, to ulcerate, to rend the heart.']",
վիրաւորուիլ,verb,"[""to be wounded, to be hurt; to hurt one's self, to cut oneself, to take offense.""]",
վկայութիւն,noun,"['testimony, evidence, attestation, citation, deposition, allegation.']",
վճռակամութիւն,noun,"['steadfastness, the quality of being resolutely or dutifully firm and unwavering.']",
վճռականութիւն,noun,"['conviction, decisiveness, resoluteness, definitiveness.']",
վճռականօրէն,adverb,"['decisively, conclusively, definitively, determinedly.']",
վշտակցութիւն,noun,"['compassion, commiseration, condolence, mercy, pity.']",
վսեմութիւն,noun,"['the state of being exalted; loftiness, grandeur, nobility; honorific title for a high-ranking pers",
վստահեցնել,verb,"['to assure, to make sure of, to guarantee, to inspire confidence, to reassure, to promise.']",
վստահութիւն,noun,"['confidence, reliance, trust, dependence, assurance, safety, surety, sureness, faith, belief, self-",
վստահուիլ,verb,"['to be entrusted, to be relied on, to be confided in, to be depended upon.']",
վստահօրէն,adverb,"['surely, assuredly.']",
վրդովմունք,noun,"['anxiety, uneasiness, disquietude, alarm, trouble, disorder, sudden fear, emotion.']",
վրդովումն,noun,"['the state of being agitated, disturbed, or upset; strong emotional distress or outrage; agitation,",
վրէժխնդրութիւն,noun,"['vengeance, revenge, prosecution, vindictiveness, vendetta.']",
վրիժառութիւն,noun,"['revenge, vengeance.']",
տաժանակիր,adjective,"['whatever a person bears with suffering, causing suffering, full of suffering; very difficult, ardu",
տաղանդաւոր,noun,"['Talented, gifted, having talent; Something in which talent is noticeable, well-crafted.']",
տապալումն,noun,"['defeat, fall, downfall, overthrow, subversion, overturning, throwing down, turning upside down.']",
տառապալից,adjective,"['distressful, miserable, painful, full of pain, misery, distress.']",
տասնամեակ,noun,['decade.'],
տասնիններորդ,adjective,['nineteenth.'],
տարագրութիւն,noun,"['proscription; exile, banishment, expatriation.']",
տարագրուիլ,verb,"['To be expelled, exiled, or banished (irreversibly); To be displaced or deported; To be driven away",
տարածութիւն,noun,"['extent, extention, expansion, space, dimension, volume, expanse.']",
տարածուիլ,verb,"[""to extend, to expand, to sprawl, to stretch, to stretch one's self out, to be spread, to be scatte",
տարածումն,noun,"['propagation, dilatation, deployment, diffusion, spreading, expansion.']",
տարակարծիք,adjective,"['dissenting, contrary, dissident, having a different opinion, not agreeing, dissentient.']",
տարակարծութիւն,noun,"['disagreement, dissension, divergence, divergency.']",
տարակուսիլ,verb,"['To waver or hesitate in mind, to be uncertain, to not know what to do; To doubt, to question, to b",
տարաձայնութիւն,noun,"['rumour, report, talk, dissension, difference of opinion, dissidence.']",
տարապայման,adjective,"['Beyond all bounds, excessive, extreme, extraordinary; Unusual, out of the ordinary, unnatural, biz",
տարասփիւռ,noun,['Scattered far away; dispersed in distant or foreign lands.'],
տարբաղադրել,verb,"['to decompose, to decompound.']",
տարբերութիւն,noun,"['difference, odds, diversity, tolerance, disproportion, disparity; differentiation.']",
տարեշրջան,noun,"['year, period of twelve months.']",
տարհամոզել,verb,"[""to make someone abandon their belief or conviction; to change someone's mind; to dissuade, persuad",
տարողութիւն,noun,"['tonnage, capacity, burden, scope.']",
տաքութիւն,noun,"['heat, caloric, hotness, ardency, warmth, heating; fever.']",
տգիտութիւն,noun,"['ignorance, stupidity, nescience.']",
տեղահանութիւն,noun,"['deportation, dislocation, displacement, exile.']",
տեղաւորել,verb,"['to settle, to locate, to install, to induct, to set, to establish, to fix, to place.']",
տեղաւորուիլ,verb,"['to settle, to be localized; to be placed.']",
տեղափոխութիւն,noun,"['movement, transportation, displantation, displacement, change of place, transposition, transport, ",
տեղափոխուիլ,verb,"['To be moved, to be relocated, to be transferred from one place to another; (Mathematics) To be tra",
տեղեկագիր,noun,"['report, statement, memorial, notice, bulletin, official report, account.']",
տեղեկատուութիւն,noun,"['information, intelligence.']",
տեղեկութիւն,noun,['information.'],
տեսաբանութիւն,noun,"['Optics – the branch of physics that studies the laws of light and vision; Theory, doctrine.']",
տեսականապէս,adverb,['theoritically.'],
տեսակցութիւն,noun,"['appointment, meeting, interview.']",
տեսանկիւն,noun,['point of view.'],
տեսողութիւն,noun,"['sight, vision, eye sight.']",
տեսութիւն,noun,"['theory, view, vision, sight.']",
տեւողութիւն,noun,"['duration, permanence, persistence, persistency; durance.']",
տէրութիւն,noun,"['state, government, dominion, power, empire, sovereignity, lordship.']",
տիեզերաբանութիւն,noun,['The science of the general laws by which the universe is governed; cosmology.'],
տիրակալութիւն,noun,"['reign, sovereignty, domination, power, authority, sway, rule.']",
տիրապետութիւն,noun,"['domination, rule, despotism, dominion, sway, absolute authority.']",
տիրացումն,noun,"['acquirement, possession, domination, capture.']",
տիրութիւն,noun,"['care, attendance, nursing; domination, sway, authority, power.']",
տխրահռչակ,adjective,"['notorious, infamous.']",
տխրութիւն,noun,"['sadness, grief.']",
տկարացնել,verb,"['to enfeeble, to weaken, to lessen, to debilitate, to attenuate, to render feeble.']",
տկարացումն,noun,"['weakening, enfeebling, debilitation, impairment, diminution of strength.']",
տկարութիւն,noun,"['weakness, feebleness, debility, faintness, indisposition, infirmity, languor.']",
տնտեսագիտութիւն,noun,['economics.'],
տնտեսապէս,adverb,['economically.'],
տնտեսութիւն,noun,"['economy; stewardship; administration, management; saving.']",
տնօրէնութիւն,noun,"['direction, administration, management.']",
տոգորուիլ,verb,"['to be penetrated, imbibed, soaked, infused.']",
տոկունութիւն,noun,"['durability, resistance, solidity, firmness.']",
տոչորուիլ,verb,['to be burned.'],
տուչութիւն,noun,"['collation, tradition, giving, giving in, free gift, donation, deed of gift, delivery, surrender.']",
տպագրական,adjective,"['typographical, pertaining to printing, editorial.']",
տպագրութիւն,noun,"['printing, typography, edition, version, impression.']",
տպաւորութիւն,noun,['impression.'],
տրամաբանել,verb,"['to reason, to argue.']",
տրամաբանութիւն,noun,['logic; dialectics.'],
տրամաբանօրէն,adverb,['logically.'],
տրամադրութիւն,noun,['disposition.'],
տրամադրուիլ,verb,"['to be disposed, to be ordered, to be prepared; to be provisioned, allocated; to prepare oneself (p",
տրտմութիւն,noun,"['grief, sadness, affliction, sorrow, vexation, regret.']",
տօնախմբութիւն,noun,"['holiday, festival, solemnity, festivity, solemnization, commemoration.']",
տօնակատարել,verb,"['to celebrate a victory in a boisterous manner, to maffick, to celebrate, to commemorate.']",
տօնակատարութիւն,noun,"['celebration, solemn performance.']",
ցամաքամաս,noun,['continent.'],
ցանկութիւն,noun,"['desire, lust.']",
ցաւակցագիր,noun,['condolences.'],
ցաւակցութիւն,noun,"['sympathy, condolence.']",
ցեղակրօնութիւն,noun,"[""ethnocentrism, racialism, tribalism; the ideology of giving supreme value to one's own ethnicity o",
ցեղասպանութիւն,noun,['genocide.'],
ցնծութիւն,noun,"['joy, joyfulness, mirth, exultation, social merriment, exhilaration.']",
ցուցաբերուիլ,verb,"['to be expressed, to be shown, to be demonstrated, to be indicated.']",
ցուցադրութիւն,noun,"['exposition, laying out, exhibition, display, show.']",
ցուցադրուիլ,verb,"['to be exposed, displayed, to be shown, to be exhibited.']",
ցուցահանդէս,noun,"['exhibition, show, fair.']",
ցուցամոլութիւն,noun,"['ostentation, vainglory, ostentatiousness, snobbishness, pretentious display, pretentiousness.']",
փայլեցնել,verb,"['to make to shine, to glitter, to polish, to give a lustre, to brighten, to illuminate.']",
փառաբանել,verb,"['to glorify, to give glory to, to praise, to extol, to doxologize, to laud.']",
փառասիրութիւն,noun,"['ambition, ambitiousness, fond of glory, love of glory, vanity.']",
փառաւորել,verb,"['to glorify, to honor, to exalt, to make glorious, to elevate in honor, to make renowned; to praise",
փարիզաբնակ,adjective,"['who lives in Paris, a native of Paris.']",
փափկանկատ,adjective,"['delicate, tactful, having tact, considerate.']",
փափկանկատութիւն,noun,"['delicacy, refinement, tact, delicate skill in saying and doing.']",
փետրուարեան,adjective,['relating to or occurring during the month of February.'],
փերեզակութիւն,noun,"[""haberdashery, peddler's business, mercery.""]",
փիլիսոփայական,adjective,['philosophical; relating to a philosopher; having the qualities of a philosopher; pertaining to phi,
փիլիսոփայութիւն,noun,"['philosophy, love of wisdom.']",
փլուզումն,noun,"['collapse, falling down, falling in, fall, sinking, eboulement, ruin, break-down.']",
փոխաբերաբար,adverb,"['figuratively, metaphorically.']",
փոխադարձաբար,adverb,"['mutually, reciprocally, respectively, vice versa.']",
փոխադարձութիւն,noun,"['mutuality, reciprocity, compensation, conversion.']",
փոխադրական,adjective,"['pertaining to transfer or transportation; transmissible, communicable contagious (especially in me",
փոխադրութիւն,noun,"['transport, transportation.']",
փոխադրուիլ,verb,['to be transported; to move.'],
փոխակերպել,verb,"['to transform, to change the form or appearance of something; to transfigure; to alter, to modify o",
փոխանակութիւն,noun,"['change, exchange, troc, truck, replacement; substitution, permutation.']",
փոխանակումն,noun,"['exchange, substitution, barter, replacement.']",
փոխանցուիլ,verb,"['to be transmitted, conveyed, transferred, transported.']",
փոխանցումն,noun,"['transmission, transfer.']",
փոխառութիւն,noun,"['loan, borrowing.']",
փոխյարաբերութիւն,noun,['intercommunication.'],
փոշիացնել,verb,"['to pulverize, to reduce to dust; to waste.']",
փոշիացումն,noun,['pulverization.'],
փորձագետին,noun,['proving ground.'],
փորձառութիւն,noun,"['experience, experiment.']",
փորձութիւն,noun,"['temptation, adversity, misfortune, calamity.']",
փութկոտութիւն,noun,"['hastiness, expeditiousness.']",
փոփոխական,adjective,"['frequently or continuously changing; easily altered; variable, changeable, unpredictable, unstable",
փոփոխութիւն,noun,"['change, mutation, alteration.']",
փոփոխումն,noun,"['change, mutation, alteration, changing, variation, conversion, variation, permutation, modificatio",
փոքրամասնութիւն,noun,['minority.'],
փոքրութիւն,noun,"['smallness, littleness, shortness, meanness, diminution.']",
փրկութիւն,noun,"['salvation, redemption, recovery, deliverance, repurchase, ransom.']",
քահանայութիւն,noun,['priesthood; hierarchy.'],
քաղաքականութիւն,noun,"['politics, policy.']",
քաղաքականօրէն,adverb,"['politically, politicly.']",
քաղաքակիրթ,adjective,['civilized.'],
քաղաքակրթական,adjective,['civilizing; civilizational.'],
քաղաքակրթութիւն,noun,['civilization.'],
քաղաքաշինութիւն,noun,"['city-building; urban design, planning, and construction.']",
քաղաքավարութիւն,noun,"['courtesy, politeness, honesty, civility, good manners, courteousness, urbanity, compliments, affab",
քաղցրութիւն,noun,"['sweetness, suavity, charm, pleasantness, softening, agreeableness.']",
քայքայումն,noun,"['decomposition, dissolution, destruction, disunion, disintegration.']",
քանակութիւն,noun,['quantity.'],
քանդակուիլ,verb,['To be engraved or carved (images or inscriptions) into a hard surface using a sharp steel tool; To,
քանքարաւոր,adjective,"['ingenious, clever, having talents.']",
քաշքշուիլ,verb,"['to be tugged, dragged, delayed, or distorted.']",
քաջալերական,adjective,"['encouraging, exhortative, reassuring.']",
քաջալերութիւն,noun,"['courage, encouragement, exhortation.']",
քաջալերուիլ,verb,"['to be encouraged, animated, stimulated, cheered, supported.']",
քաջածանօթ,adjective,"['well-acquainted, thoroughly familiar, well-informed; well-known, widely recognized.']",
քաջահմուտ,adjective,"['highly skilled, well-versed, masterful; describes someone who is very knowledgeable, deeply experi",
քաջառողջութիւն,noun,"['healthiness, euphoria, healthfulness, good health, plumpness.']",
քաջատեղեակ,adjective,['thoroughly informed; fully knowledgeable or well-informed about something; thoroughly familiar wit,
քաջութիւն,noun,"['bravery, valiantness, valor, courage, exploit, virtue, gallantry, manhood, daring, greatness of so",
քառասունք,noun,['forty days.'],
քարոզարշաւ,noun,['political campaign.'],
քարոզչութիւն,noun,"['preaching, predication, mission, act of proclaiming; propaganda.']",
քարտուղարութիւն,noun,"[""secretaryship, secretary's office.""]",
քաւութիւն,noun,"['expiation, atonement, propitiation.']",
քերականականօրէն,adverb,['grammatically.'],
քերականութիւն,noun,['grammar.'],
քիմիագիտութիւն,noun,['chemistry.'],
քմահաճոյք,noun,"['caprice, whim, freak.']",
քնարերգութիւն,noun,"['lyricism, lyrics, lyric poetry.']",
քննադատական,noun,['critical; containing criticism; pertaining to a critic or criticism; having the qualities of a cri,
քննադատութիւն,noun,['criticism.'],
քննարկութիւն,noun,"['discussion, deliberation, review; the act or process of discussing something in detail, especially",
քննարկուիլ,verb,"['to be discussed, to be examined.']",
քննարկումն,noun,"['examination, audit; discussion.']",
քննութիւն,noun,"['examination, test, investigation, exploration.']",
քուէարկել,verb,"['to vote, to ballot, to poll.']",
քուէարկութիւն,noun,"['vote, voice, suffrage, poll, ballot.']",
քուէարկուիլ,verb,['to be voted.'],
քրիստոնէական,adjective,"['Christian, relating to a Christian; preached about or founded by Christ.']",
քրիստոնէութիւն,noun,"['Christianity, christendom, christians collectively.']",
օգնութիւն,noun,"['aid, help, relief, succour, assistance, support, furtherance.']",
օգտագործուիլ,verb,"['to be utilized, used; to be exploited, to be taken advantage of.']",
օգտագործումն,noun,"['use, utilization.']",
օգտակարութիւն,noun,"['utility, usefulness, helpfulness, benefit, profit, service.']",
օժանդակութիւն,noun,"['aid, help, relief, assistance, support.']",
օտարամոլութիւն,noun,['xenomania.'],
օտարամուտ,adjective,"['brought in or introduced from a foreign place; not native or original; imported, foreign, introduc",
օտարութիւն,noun,"['strangeness, alienation, state or quality of being strange, unlikeness; pilgrimage; abroad, foreig",
օրինազանց,adjective,"['who overlooks the law, law breaker, transgressor, infractor, infringer, prevaricator, offender of ",
օրինազանցութիւն,noun,"['infraction, infringement, contravention, transgression, offence, infraction of the law.']",
օրինակելի,adjective,"['exemplary, exemplifiable.']",
օրհնութիւն,noun,['blessing; benediction; hymn.'],
օրն ի բուն,adverb,['all day long.'],
ֆիզիքապէս,adverb,"['physically, bodily.']",
ֆրանսախօս,adjective,['French-speaking.'],
ֆրանսական,adjective,['pertaining or specific to France and the French; a thing related to France and the French.'],
ֆրանսերէն,adverb,['the French language; in the French language; pertaining to the French language.'],
աբխազերենի,noun,['dative singular of աբխազերեն (abxazeren).'],
աբխազները,noun,['definite nominative plural of աբխազ (abxaz).'],
աբխազների,noun,['dative plural of աբխազ (abxaz).'],
աբխազներին,noun,['definite dative plural of աբխազ (abxaz).'],
աբխազներից,noun,['ablative plural of աբխազ (abxaz).'],
աբխազներն,noun,['definite nominative plural of աբխազ (abxaz).'],
աբխազներով,noun,['instrumental plural of աբխազ (abxaz).'],
ագրեսիայի,noun,['dative singular of ագրեսիա (agresia).'],
ագրեսիային,noun,['definite dative singular of ագրեսիա (agresia).'],
ագրեսիայից,noun,['ablative singular of ագրեսիա (agresia).'],
ագրեսիայով,noun,['instrumental singular of ագրեսիա (agresia).'],
ագրեսիայում,noun,['locative singular of ագրեսիա (agresia).'],
ագրեսիաներ,noun,['nominative plural of ագրեսիա (agresia).'],
ագրեսիաները,noun,['definite nominative plural of ագրեսիա (agresia).'],
ագրեսիաների,noun,['dative plural of ագրեսիա (agresia).'],
ագրեսիաներին,noun,['definite dative plural of ագրեսիա (agresia).'],
ագրեսիաներից,noun,['ablative plural of ագրեսիա (agresia).'],
ագրեսիաներն,noun,['definite nominative plural of ագրեսիա (agresia).'],
ագրեսիաներով,noun,['instrumental plural of ագրեսիա (agresia).'],
ագրեսիաներում,noun,['locative plural of ագրեսիա (agresia).'],
ակնարկներ,noun,['nominative plural of ակնարկ (aknark).'],
աղքատները,noun,['definite nominative plural of աղքատ (aġkʻat).'],
ամբողջությամբ,noun,['instrumental singular of ամբողջություն (amboġǰutʻyun).'],
ամենաբարձր,adj,['superlative degree of բարձր (barjr).'],
ամորձիներ,noun,['nominative plural of ամորձի (amorji).'],
ամրագրվել,verb,['mediopassive of ամրագրել (amragrel).'],
այլատյացությունից,noun,['ablative singular of այլատյացություն (aylatyacʻutʻyun).'],
այցելություններ,noun,['nominative plural of այցելություն (aycʻelutʻyun).'],
անդամալուծվել,verb,"['mediopassive of անդամալուծել (andamalucel): to become paralyzed, to become an amputee.']",
անդամահատվել,verb,['mediopassive of անդամահատել (andamahatel).'],
անկյուններ,noun,['nominative plural of անկյուն (ankyun).'],
անկումներ,noun,['nominative plural of անկում (ankum).'],
անձեռոցիկներ,noun,['nominative plural of անձեռոցիկ (anjeṙocʻik).'],
անվտանգության,noun,['dative singular of անվտանգություն (anvtangutʻyun).'],
աշխարհներ,noun,['nominative plural of աշխարհ (ašxarh).'],
ապամոնտաժվել,verb,['mediopassive of ապամոնտաժել (apamontažel).'],
ապացուցող,verb,['subject participle of ապացուցել (apacʻucʻel).'],
ապստամբներ,noun,['nominative plural of ապստամբ (apstamb).'],
ապստամբություններ,noun,['nominative plural of ապստամբություն (apstambutʻyun).'],
առատության,noun,['dative singular of առատություն (aṙatutʻyun).'],
առյուծներ,noun,['nominative plural of առյուծ (aṙyuc).'],
աստիճաններ,noun,['nominative plural of աստիճան (astičan).'],
ավազակներ,noun,['nominative plural of ավազակ (avazak).'],
ավելացված,verb,['resultative participle of ավելացվել (avelacʻvel).'],
ավելացվել,verb,['mediopassive of ավելացնել (avelacʻnel).'],
արգելքներ,noun,['nominative plural of արգելք (argelkʻ).'],
արձագանքներ,noun,['nominative plural of արձագանք (arjagankʻ).'],
արմունկներ,noun,['nominative plural of արմունկ (armunk).'],
արտագաղթող,verb,['resultative participle of արտագաղթել (artagaġtʻel).'],
արտամղվել,verb,['mediopassive of արտամղել (artamġel).'],
արտասահմանցիներ,noun,['nominative plural of արտասահմանցի (artasahmancʻi).'],
արցունքներ,noun,['nominative plural of արցունք (arcʻunkʻ).'],
աքսիոմներ,noun,['nominative plural of աքսիոմ (akʻsiom).'],
բարձունքներ,noun,['nominative plural of բարձունք (barjunkʻ).'],
բռնաբարող,verb,['subject participle of բռնաբարել (bṙnabarel).'],
գաղութացվել,verb,['mediopassive of գաղութացնել (gaġutʻacʻnel): to be colonized.'],
գաղտնիքներ,noun,['nominative plural of գաղտնիք (gaġtnikʻ).'],
գանգրացվել,verb,['mediopassive of գանգրացնել (gangracʻnel).'],
գանդոններ,noun,['nominative plural of գանդոն (gandon).'],
գարուններ,noun,['nominative plural of գարուն (garun).'],
գեղեցկուհին,noun,['definite nominative singular of գեղեցկուհի (geġecʻkuhi).'],
գերեզմաններ,noun,['nominative plural of գերեզման (gerezman).'],
գերեզմանոցներ,noun,['nominative plural of գերեզմանոց (gerezmanocʻ).'],
գլխուղեղի,noun,['dative singular of գլխուղեղ (glxuġeġ).'],
գյուղատնտեսություններ,noun,['nominative plural of գյուղատնտեսություն (gyuġatntesutʻyun).'],
գյուղացիք,noun,['nominative plural of գյուղացի (gyuġacʻi).'],
գոտկատեղի,noun,['dative singular of գոտկատեղ (gotkateġ).'],
գործառույթը,noun,['definite nominative singular of գործառույթ (gorcaṙuytʻ).'],
դաշտերում,noun,['locative plural of դաշտ (dašt).'],
դասատուներ,noun,['nominative plural of դասատու (dasatu).'],
դավադրության,noun,['dative singular of դավադրություն (davadrutʻyun).'],
դավաճաններ,noun,['nominative plural of դավաճան (davačan).'],
դավաճանություններ,noun,['nominative plural of դավաճանություն (davačanutʻyun).'],
դարձվածներ,noun,['nominative plural of դարձված (darjvac).'],
դափնիների,noun,['dative plural of դափնի (dapʻni).'],
դեսպաններ,noun,['nominative plural of դեսպան (despan).'],
դեցիմետրեր,noun,['nominative plural of դեցիմետր (decʻimetr).'],
եկեղեցականներ,noun,['nominative plural of եկեղեցական (ekeġecʻakan).'],
եկեղեցիներ,noun,['nominative plural of եկեղեցի (ekeġecʻi).'],
եղանակներ,noun,['nominative plural of եղանակ (eġanak).'],
եղբայրներ,noun,['nominative plural of եղբայր (eġbayr).'],
եղունգներ,noun,['nominative plural of եղունգ (eġung).'],
եղունգների,noun,['dative plural of եղունգ (eġung).'],
եղջյուրներ,noun,['nominative plural of եղջյուր (eġǰyur).'],
երգիծաբաններ,noun,['nominative plural of երգիծաբան (ergicaban).'],
երթևեկության,noun,['dative singular of երթևեկություն (ertʻewekutʻyun).'],
երկինքներ,noun,['nominative plural of երկինք (erkinkʻ).'],
երկուշաբթիներ,noun,['nominative plural of երկուշաբթի (erkušabtʻi).'],
երկվորյակներ,noun,['nominative plural of երկվորյակ (erkvoryak).'],
երկրաշարժեր,noun,['nominative plural of երկրաշարժ (erkrašarž).'],
զամբյուղներ,noun,['nominative plural of զամբյուղ (zambyuġ).'],
զանգակածաղիկներ,noun,['nominative plural of զանգակածաղիկ (zangakacaġik).'],
զանգակներ,noun,['nominative plural of զանգակ (zangak).'],
զարհուրեցնող,verb,['subject participle of զարհուրեցնել (zarhurecʻnel).'],
զուգարանի,noun,['dative singular of զուգարան (zugaran).'],
էմիրություններ,noun,['nominative plural of էմիրություն (ēmirutʻyun).'],
ընդհատվել,verb,['mediopassive of ընդհատել (əndhatel).'],
թարթիչներ,noun,['nominative plural of թարթիչ (tʻartʻičʻ).'],
թեյնիկներ,noun,['nominative plural of թեյնիկ (tʻeynik).'],
թիկնապահներ,noun,['nominative plural of թիկնապահ (tʻiknapah).'],
թիկունքներ,noun,['nominative plural of թիկունք (tʻikunkʻ).'],
թռչուններ,noun,['nominative plural of թռչուն (tʻṙčʻun).'],
թվարկության,noun,['dative singular of թվարկություն (tʻvarkutʻyun).'],
թվարկությունից,noun,['ablative singular of թվարկություն (tʻvarkutʻyun).'],
ժողովուրդներ,noun,['nominative plural of ժողովուրդ (žoġovurd).'],
իմաստության,noun,['dative singular of իմաստություն (imastutʻyun).'],
իրավունքներ,noun,['nominative plural of իրավունք (iravunkʻ).'],
լուսիններ,noun,['nominative plural of լուսին (lusin).'],
լրատվության,noun,['dative singular of լրատվություն (lratvutʻyun).'],
խարտոցներ,noun,['nominative plural of խարտոց (xartocʻ).'],
խոշորացվել,verb,['mediopassive of խոշորացնել (xošoracʻnel).'],
խոպոպացվել,verb,['mediopassive of խոպոպացնել (xopopacʻnel).'],
խոսքերում,noun,['locative plural of խոսք (xoskʻ).'],
խորտակվել,verb,['mediopassive of խորտակել (xortakel).'],
ծաղիկները,noun,['definite nominative plural of ծաղիկ (caġik).'],
ծաղիկների,noun,['dative plural of ծաղիկ (caġik).'],
ծաղիկներին,noun,['definite dative plural of ծաղիկ (caġik).'],
ծաղիկներից,noun,['ablative plural of ծաղիկ (caġik).'],
ծաղիկներն,noun,['definite nominative plural of ծաղիկ (caġik).'],
ծաղիկներով,noun,['instrumental plural of ծաղիկ (caġik).'],
ծաղիկներում,noun,['locative plural of ծաղիկ (caġik).'],
ծնունդներ,noun,['nominative plural of ծնունդ (cnund).'],
կազմակերպվել,verb,['mediopassive of կազմակերպել (kazmakerpel).'],
կաթնուկներ,noun,['nominative plural of կաթնուկ (katʻnuk).'],
կակտուսներ,noun,['nominative plural of կակտուս (kaktus).'],
կաղամարներ,noun,['nominative plural of կաղամար (kaġamar).'],
կամուրջներ,noun,['nominative plural of կամուրջ (kamurǰ).'],
կապտուկներ,noun,['nominative plural of կապտուկ (kaptuk).'],
կառուցվել,verb,['mediopassive of կառուցել (kaṙucʻel).'],
կարդացվել,verb,['mediopassive of կարդալ (kardal).'],
կեղծամներ,noun,['nominative plural of կեղծամ (keġcam).'],
կենդանակերպի,noun,['dative singular of կենդանակերպ (kendanakerp).'],
կենդանիներ,noun,['nominative plural of կենդանի (kendani).'],
կենդանիների,noun,['dative plural of կենդանի (kendani).'],
